DATE,WIND,IND,RAIN,IND.1,T.MAX,IND.2,T.MIN,T.MIN.G
11/17/1974,2,0,0,0,9.3,1,-2,-11
11/18/1974,3,0,0,0,4.1,1,-1.5,-10.5
11/19/1974,2,0,0,0,6.8,1,-0.9,-9.5
11/20/1974,4,0,0,0,7.5,1,-1,-2
11/21/1974,3,0,0.2,0,8.2,0,4.4,-2
11/22/1974,2,0,7.8,0,8,0,2.4,-7
11/23/1974,3,0,13.2,0,9.5,0,2.2,-4.5
11/24/1974,5,0,0.1,0,9.6,0,2.5,-6
11/25/1974,4,4,0,0,7.7,0,3.2,-3.6
11/26/1974,2,4,0,0,9,0,3.9,-2.8
11/27/1974,5,0,2.8,0,9.3,0,3.7,0.7
11/28/1974,5,4,0,0,8.2,0,3.4,-2
11/29/1974,3,0,2.9,0,10.4,0,1.9,-5
11/30/1974,4,0,0.1,0,12.7,0,4,-0.9
12/1/1974,4,0,0.2,0,13.6,0,7,3.8
12/2/1974,3,0,0,0,12.3,0,11.5,6.5
12/3/1974,4,0,0,0,13.8,0,7.4,1.4
12/4/1974,4,0,0.3,0,8.5,0,6.1,-0.5
12/5/1974,4,0,0,0,9.5,0,5.3,-1.6
12/6/1974,4,0,0,0,12,0,6,1
12/7/1974,5,0,0.2,0,12,0,6.7,5
12/8/1974,4,0,0,0,12,0,11,7
12/9/1974,4,0,5.2,0,6.7,0,3.5,-3
12/10/1974,5,0,2.2,0,7,0,1.7,-5.5
12/11/1974,4,0,2.7,0,10,0,2.2,-2.6
12/12/1974,4,0,1.1,0,10.7,0,1.8,-0.8
12/13/1974,4,0,1,0,10.1,0,8.2,3.1
12/14/1974,4,0,0,0,8.5,0,6.3,-0.4
12/15/1974,3,0,1.4,0,10.2,0,3.9,-4
12/16/1974,5,0,1.5,0,8.4,0,4.6,-1.5
12/17/1974,6,0,0.2,0,6.1,0,3,-3
12/18/1974,4,0,0.4,0,10.2,0,2.5,-3.5
12/19/1974,5,0,0.1,0,12,0,2,1.8
12/20/1974,4,0,0,0,13.7,0,8.5,5.5
12/21/1974,4,0,0.4,0,13,0,12,5
12/22/1974,4,0,0,0,13.9,0,9.3,2
12/23/1974,4,0,0.7,0,12.1,0,10,1.6
12/24/1974,3,0,0.1,0,13.6,0,4.2,-4
12/25/1974,4,0,3.3,0,13.8,0,4,-3
12/26/1974,5,0,4.1,0,11.8,0,9.5,4.2
12/27/1974,5,0,2.1,0,14.1,0,7.5,1.1
12/28/1974,6,0,4.6,0,13.7,0,8.4,6
12/29/1974,4,0,0.1,0,8.4,0,7.4,1.2
12/30/1974,3,0,0.2,0,13,1,-0.1,-9
12/31/1974,4,0,0,0,13,0,4.5,3.6
1/1/1975,3,0,0.1,0,10.1,0,7.5,2
1/2/1975,3,0,0.1,0,10,0,7,0
1/3/1975,3,0,0,0,8,0,6,
1/4/1975,4,0,0,0,11.7,0,5,-2.5
1/5/1975,5,0,0.2,0,11.2,0,7,5.8
1/6/1975,5,0,7.3,0,10.7,0,9,4.1
1/7/1975,3,0,4.6,0,9.6,0,5.5,-0.5
1/8/1975,3,4,0,0,10,0,6.3,3.5
1/9/1975,4,4,0,0,10.7,0,9,2.4
1/10/1975,3,0,0.4,0,11.3,0,7.5,2.5
1/11/1975,4,0,0.7,0,12.5,0,9,2.2
1/12/1975,4,0,0.3,0,8.5,0,7.2,2.3
1/13/1975,5,0,6.7,0,13,0,4.6,-2
1/14/1975,4,0,4.8,0,10.8,0,4.2,0.6
1/15/1975,3,0,5,0,11.2,0,4.2,-2.5
1/16/1975,2,0,0.1,0,7,0,1.6,-8
1/17/1975,3,0,0,0,6.4,0,2.1,-5
1/18/1975,3,1,0.2,0,5.5,1,-1.5,-11
1/19/1975,4,0,4.2,0,11,1,-2.5,-12.3
1/20/1975,4,0,1,0,6.1,0,3.1,-3.9
1/21/1975,4,0,4.3,0,10.8,0,3,-4.3
1/22/1975,5,0,6.5,0,10.8,0,3.2,-3.5
1/23/1975,5,0,0.5,0,6.2,0,2,-4.9
1/24/1975,3,0,16.1,0,9.2,0,3.5,-3.9
1/25/1975,4,1,0.2,0,8.8,0,4,-0.2
1/26/1975,3,0,5.2,0,10.2,0,1,-8.1
1/27/1975,2,0,7.1,0,9.4,0,5.2,-0.2
1/28/1975,4,4,0,0,9.4,0,0,-5.5
1/29/1975,3,0,3.5,0,12.5,0,2.5,-5.2
1/30/1975,4,0,1.1,0,11.8,0,5,3
1/31/1975,4,0,0,0,11.5,0,6,-0.3
2/1/1975,3,0,0,0,12.5,0,6,1.8
2/2/1975,2,4,0,0,11.2,0,1,-7.4
2/3/1975,2,4,0,0,8.9,0,2.6,-4.5
2/4/1975,2,4,0,0,6.6,1,-0.5,-7.2
2/5/1975,3,0,0,0,5.7,0,0.5,-6.9
2/6/1975,3,4,0,0,6.9,0,3.6,
2/7/1975,3,0,7.3,0,7.9,0,0.5,-8.2
2/8/1975,3,4,0,0,8,0,5.2,0.3
2/9/1975,2,0,0,0,8.3,0,5.1,-1.1
2/10/1975,3,0,0,0,9,0,1.5,-5.6
2/11/1975,2,0,0,0,7.5,0,4.5,-5.2
2/12/1975,2,0,1.8,0,7,0,6,1.5
2/13/1975,3,0,1.1,0,7,0,3.6,-4
2/14/1975,2,0,0,0,7,0,2.5,-5
2/15/1975,2,0,1,0,10,1,-1,-7.7
2/16/1975,4,0,0.6,0,12.2,0,2,2.8
2/17/1975,4,0,0,0,10,0,9,
2/18/1975,2,4,0,0,9.3,0,3.1,-4
2/19/1975,3,0,1.4,0,9.1,1,-2.5,-11.5
2/20/1975,2,0,5.3,0,9.1,0,5,-2.5
2/21/1975,2,4,0,0,10.6,0,6.4,0.5
2/22/1975,3,0,0.2,0,10.6,0,1.7,-1
2/23/1975,2,0,0.3,0,11.3,0,7.6,3.5
2/24/1975,2,0,0,0,13,0,8,0
2/25/1975,3,0,0,0,9.4,0,6.3,-2
2/26/1975,3,0,0,0,8,0,5.2,-4.5
2/27/1975,3,0,0,0,8.5,0,3.5,
2/28/1975,3,0,1.5,0,9.4,1,-0.4,-9.6
3/1/1975,3,0,1.4,0,10,0,5,2
3/2/1975,3,0,6.7,0,11.8,0,5,0.9
3/3/1975,3,0,0.9,0,13,0,6.5,-5
3/4/1975,1,4,0,0,10.4,0,2.2,-5.9
3/5/1975,2,4,0,0,11.7,0,1.2,-4.9
3/6/1975,4,0,2.5,0,13.8,0,3.5,
3/7/1975,4,0,0.8,0,10.4,0,5.5,-1.8
3/8/1975,2,4,0,0,10.5,0,3.6,-4.2
3/9/1975,3,0,1.4,0,8.5,1,-0.4,-10
3/10/1975,4,0,3.2,0,9,0,0.4,-8.8
3/11/1975,5,0,2.9,0,7,0,3.7,-1
3/12/1975,3,0,1.8,0,6.5,0,5.5,-0.6
3/13/1975,3,0,0,0,7,0,4.8,-2
3/14/1975,2,0,0.8,0,6,0,1.1,-6.5
3/15/1975,3,0,2.8,0,8.5,0,2,-4.5
3/16/1975,2,0,2.6,0,5.1,0,2.7,-5.3
3/17/1975,3,4,0,0,7,0,1.7,-5
3/18/1975,3,4,0,0,6.3,0,4.2,-2.5
3/19/1975,3,0,0,0,6.5,0,2.3,
3/20/1975,3,0,0,0,8.9,0,2.1,-8.5
3/21/1975,3,0,2.3,0,8.3,0,2,-7
3/22/1975,3,4,0,0,10.2,0,2.5,-4.9
3/23/1975,3,0,0.2,0,10.2,0,3,-5.2
3/24/1975,3,0,0,0,10.1,0,5.2,-1.5
3/25/1975,3,0,2.1,0,12,0,5.6,0.6
3/26/1975,3,0,1.3,0,4.8,0,3.1,-0.1
3/27/1975,3,0,1.9,0,5,1,-0.6,-6.7
3/28/1975,3,0,1.2,0,6.3,1,-2.1,-8.9
3/29/1975,3,0,0.5,0,7.1,0,1,-5.5
3/30/1975,3,0,0,0,7.7,0,2.9,-1.4
3/31/1975,3,4,0,0,11.4,0,2.9,-0.6
4/1/1975,3,0,5.7,0,10.8,0,3.3,-4.8
4/2/1975,3,0,1.5,0,9.8,0,5.9,2.1
4/3/1975,3,0,2,0,8.7,0,1,-5
4/4/1975,3,0,0.7,0,7.6,0,1.4,-4.5
4/5/1975,3,4,0,0,6.1,0,2.1,-5
4/6/1975,3,0,0.5,0,8.9,0,2.5,-4.9
4/7/1975,4,4,0,0,10,0,4.9,0
4/8/1975,4,4,0,0,6.2,0,0.1,-5.5
4/9/1975,3,0,1.2,0,7.6,1,-1.2,-7.9
4/10/1975,3,4,0,0,11,0,1.3,-5
4/11/1975,4,0,0.8,0,11.7,0,5.1,0.5
4/12/1975,3,0,0.1,0,13.7,0,8.2,4.5
4/13/1975,3,0,1.7,0,15.4,0,10.4,4
4/14/1975,3,0,3.8,0,13.2,0,8.5,3.7
4/15/1975,2,4,0,0,14.4,0,7.2,-0.5
4/16/1975,2,0,2,0,14.5,0,5.9,-3.2
4/17/1975,3,4,0,0,16.2,0,9.6,3.2
4/18/1975,2,4,0,0,13.9,0,3.1,
4/19/1975,3,0,0.3,0,12.7,0,4.2,-5
4/20/1975,3,0,5.4,0,14,0,6.2,1
4/21/1975,2,0,2,0,15.4,0,10,1.6
4/22/1975,2,4,0,0,15,0,10.6,4.2
4/23/1975,1,4,0,0,15.1,0,8,
4/24/1975,1,4,0,0,16.9,0,6.2,-2.9
4/25/1975,1,4,0,0,18.3,0,7.1,-1
4/26/1975,1,0,9.8,0,17.1,0,9.5,1.4
4/27/1975,2,4,0,0,11.9,0,6.2,0.8
4/28/1975,3,0,4.6,0,11.3,0,3.4,-2.8
4/29/1975,4,0,1,0,10,0,4.9,-1.4
4/30/1975,3,0,9.6,0,12.2,0,2.9,-3
5/1/1975,4,0,3,0,12.4,0,7.2,3.1
5/2/1975,2,0,7.9,0,9.6,0,6.9,2.9
5/3/1975,1,4,0,0,13.7,0,2.6,-4
5/4/1975,0,0,0,0,14.2,0,3.6,-3
5/5/1975,2,0,0,0,12.2,0,6.4,-1
5/6/1975,2,0,0,0,13.5,0,7.2,-3.1
5/7/1975,4,0,0,0,15.9,0,6.6,-2.8
5/8/1975,3,0,4.2,0,10.9,0,10,1.7
5/9/1975,3,0,16.8,0,10.8,0,7.1,4.9
5/10/1975,3,4,0,0,10.9,0,7.2,3.2
5/11/1975,2,0,2.8,0,13,0,3.3,-2
5/12/1975,3,0,0.5,0,13.6,0,8.2,
5/13/1975,1,0,2,0,15.7,0,8.7,4.1
5/14/1975,2,0,0.7,0,10.7,0,8.1,2.2
5/15/1975,3,4,0,0,12.4,0,6.6,1.3
5/16/1975,1,0,0,0,13.3,0,2.1,-5
5/17/1975,1,0,0,0,14.9,0,2.8,-5
5/18/1975,1,0,0,0,16.7,0,1.4,-3.5
5/19/1975,2,0,0,0,17.2,0,6,-1.5
5/20/1975,1,0,0,0,19.6,0,6.8,-0.2
5/21/1975,1,0,0,0,16.6,0,6.1,-1
5/22/1975,2,0,0,0,12.9,0,3.6,-3.9
5/23/1975,2,0,0,0,14.4,0,2.7,-4
5/24/1975,2,0,0,0,12.2,0,3.5,-3.8
5/25/1975,3,0,0,0,12.9,0,2.6,0.5
5/26/1975,3,0,0,0,15.1,0,9.2,3.2
5/27/1975,3,0,0,0,15.2,0,7.2,-1
5/28/1975,2,0,0,0,15.6,0,7.9,-0.6
5/29/1975,1,0,0,0,14.9,0,3.6,-0.5
5/30/1975,2,0,0,0,12.2,0,9.3,-3.4
5/31/1975,1,0,0,0,13.4,0,1.6,-7
6/1/1975,3,0,2.1,0,13,0,2.8,-4.8
6/2/1975,4,0,0.4,0,12,0,4.1,-4
6/3/1975,2,0,2.2,0,14.6,0,3.2,-4
6/4/1975,1,0,1,0,18.3,0,4.4,-3.5
6/5/1975,3,4,0,0,20.7,0,9.2,7.1
6/6/1975,3,0,0,0,21.7,0,12.8,4
6/7/1975,1,0,0,0,21.2,0,14.6,7.3
6/8/1975,1,0,0,0,21.7,0,10.2,1.1
6/9/1975,2,0,0,0,21.1,0,10.4,1.6
6/10/1975,1,0,0,0,22.5,0,10.1,0.5
6/11/1975,1,0,0,0,24,0,10.6,0.6
6/12/1975,1,0,0,0,19.4,0,13.1,4.5
6/13/1975,3,0,0,0,20.3,0,10.2,4
6/14/1975,3,0,0,0,17.9,0,13.5,7.2
6/15/1975,2,0,2.2,0,15.8,0,8.2,1
6/16/1975,1,0,5,0,15.6,0,7.7,-2
6/17/1975,2,4,0,0,18.1,0,8.4,1.6
6/18/1975,3,0,0,0,19.9,0,12.2,7
6/19/1975,3,0,0,0,22.2,0,14.4,5.7
6/20/1975,2,0,0,0,18.9,0,15.6,7.2
6/21/1975,1,0,0,0,20.3,0,11.3,7.3
6/22/1975,1,0,0,0,20.2,0,9.9,7.1
6/23/1975,2,0,0,0,23.2,0,12.7,6
6/24/1975,2,0,0,0,19.2,0,14,4.2
6/25/1975,1,0,0.6,0,19.6,0,10.9,6.8
6/26/1975,2,0,0,0,18.1,0,12.8,4.4
6/27/1975,2,0,0,0,17.8,0,7.6,6.1
6/28/1975,2,0,0,0,17.1,0,10.2,2.7
6/29/1975,1,0,0,0,18.7,0,6.7,7.6
6/30/1975,1,0,0,0,21.7,0,11,7.2
7/1/1975,1,0,0,0,22.5,0,11.3,11.1
7/2/1975,2,0,0,0,23.5,0,10.6,11.6
7/3/1975,1,0,0,0,23.8,0,10.2,11.3
7/4/1975,2,0,0,0,21.2,0,12.7,9.8
7/5/1975,2,0,0,0,21.1,0,12.1,10.5
7/6/1975,2,0,0,0,22.2,0,11,
7/7/1975,3,0,0.5,0,19,0,13.9,12
7/8/1975,3,0,0.5,0,18,0,13.9,8.4
7/9/1975,3,0,9.7,0,20.1,0,13.7,8.7
7/10/1975,2,0,1.8,0,21.3,0,14.6,10.7
7/11/1975,3,4,0,0,21.1,0,15.7,10.6
7/12/1975,2,0,1,0,20.2,0,12.2,11.3
7/13/1975,2,0,0.1,0,23.6,0,14.8,14.5
7/14/1975,3,0,1,0,23.1,0,16.8,15.7
7/15/1975,4,0,0.6,0,22,0,13.7,11.2
7/16/1975,3,0,0,0,22.6,0,14.3,11.6
7/17/1975,1,0,0,0,19.5,0,14.5,13.9
7/18/1975,2,0,0.9,0,20.3,0,13,11.7
7/19/1975,3,0,0.9,0,23,0,15.4,11.7
7/20/1975,3,0,0,0,21.6,0,14.3,12.3
7/21/1975,4,0,0,0,18.8,0,12.6,9.8
7/22/1975,4,0,6.1,0,17.8,0,15.4,14.3
7/23/1975,4,0,0.7,0,17.3,0,11.3,8.7
7/24/1975,4,0,0.8,0,17.5,0,9.9,6.7
7/25/1975,3,4,0,0,19.5,0,12,9.6
7/26/1975,3,0,0,0,23.5,0,14.6,12.1
7/27/1975,2,0,0,0,21.4,0,12.4,8.5
7/28/1975,2,0,0.2,0,25.1,0,14.9,9.6
7/29/1975,2,0,5,0,22.4,0,17.2,14.9
7/30/1975,1,0,0.4,0,18.7,0,14,13.1
7/31/1975,2,0,0,0,19.4,0,9.2,4
8/1/1975,1,0,0,0,21.2,0,10.1,4.5
8/2/1975,1,0,0,0,19.5,0,10.6,5
8/3/1975,2,0,0,0,25.7,0,13.1,9.1
8/4/1975,1,0,0.1,0,25.8,0,16.5,10
8/5/1975,3,0,3.2,0,24,0,16.4,11.3
8/6/1975,3,4,0,0,22.3,0,13.8,13
8/7/1975,2,0,0,0,22.4,0,14.9,8.2
8/8/1975,2,0,12,0,22.5,0,12.8,13
8/9/1975,2,4,0,0,18.4,0,12.6,11.5
8/10/1975,0,4,0,0,20.2,0,14.9,10
8/11/1975,1,4,0,0,22.4,0,13.6,11
8/12/1975,2,4,0,0,18.8,0,12.7,7.7
8/13/1975,1,0,0.3,0,21.2,0,14.9,10.6
8/14/1975,1,4,0,0,21.7,0,12.1,6.8
8/15/1975,2,0,0,0,20.2,0,15,11.5
8/16/1975,3,4,0,0,20.6,0,12.8,9.2
8/17/1975,1,0,1.2,0,20.4,0,9,4
8/18/1975,2,0,2.1,0,19.4,0,15,11.9
8/19/1975,3,4,0,0,23.3,0,13.2,8
8/20/1975,3,0,2.4,0,21.2,0,14.4,10.6
8/21/1975,3,0,0.1,0,18.6,0,9.6,5
8/22/1975,3,0,0.3,0,18.3,0,11.7,8
8/23/1975,2,0,0.2,0,20.9,0,8.9,3.3
8/24/1975,2,4,0,0,21,0,10.9,5.6
8/25/1975,2,0,0.3,0,21,0,13.1,9
8/26/1975,1,4,0,0,24.6,0,13,13.7
8/27/1975,1,4,0,0,22.7,0,15.9,10.9
8/28/1975,1,0,0,0,23.6,0,13.6,8.2
8/29/1975,3,0,3,0,17.2,0,14.6,11
8/30/1975,4,0,0.4,0,16.8,0,9.4,4.5
8/31/1975,2,0,0,0,20,0,9.8,5.9
9/1/1975,2,0,0,0,21.6,0,10.7,5.6
9/2/1975,3,0,0,0,19.6,0,14.2,3
9/3/1975,2,0,0,0,18.7,0,8.4,3.1
9/4/1975,3,0,0,0,17.4,0,6.3,0.1
9/5/1975,3,0,0.6,0,18.1,0,12.9,10
9/6/1975,2,0,1.3,0,18.1,0,13.4,9
9/7/1975,2,4,0,0,17.4,0,12.1,6.6
9/8/1975,3,0,0.8,0,17.9,0,13.1,9.5
9/9/1975,3,0,3.4,0,18,0,12.6,7.9
9/10/1975,3,0,2.9,0,16.6,0,10.5,5
9/11/1975,3,0,1.2,0,14.6,0,7.1,0.6
9/12/1975,4,0,1.3,0,15.5,0,8.1,3.6
9/13/1975,3,4,0,0,13.8,0,4.5,-1.8
9/14/1975,4,0,1.2,0,14.2,0,5,0
9/15/1975,3,4,0,0,15.3,0,5.6,0
9/16/1975,2,0,23.6,0,15.5,0,4,-2.4
9/17/1975,2,0,36.4,0,15.6,0,11.9,9.6
9/18/1975,2,4,0,0,15.7,0,10,6.6
9/19/1975,3,0,0.7,0,16.1,0,5.5,-0.5
9/20/1975,3,4,0,0,17,0,9.2,4.2
9/21/1975,3,0,0,0,17.2,0,9.6,4.6
9/22/1975,4,0,0.3,0,17.8,0,13.5,8.6
9/23/1975,4,0,2.7,0,16.7,0,9.9,7.9
9/24/1975,4,0,2.7,0,15.5,0,10.1,5
9/25/1975,4,0,0.3,0,14.7,0,11.6,8
9/26/1975,3,0,10,0,14.6,0,5.6,0.2
9/27/1975,4,0,3.8,0,15.1,0,8.4,1.2
9/28/1975,3,0,5,0,15.3,0,0.9,-6
9/29/1975,4,0,2.3,0,17.3,0,12.9,9.6
9/30/1975,3,0,3.3,0,15.7,0,8.6,0
10/1/1975,3,4,0,0,16.4,0,9.4,4.2
10/2/1975,3,0,18.7,0,15.6,0,7.6,-1.2
10/3/1975,4,0,1,0,14.9,0,6.3,1.2
10/4/1975,5,4,0,0,15.2,0,11.3,6.6
10/5/1975,4,0,0.9,0,16.8,0,12.9,8.2
10/6/1975,2,4,0,0,16.8,0,10.7,5.5
10/7/1975,1,0,0,0,15.4,0,9.6,2.9
10/8/1975,1,0,0.1,0,15.2,0,11.9,7.5
10/9/1975,2,0,2.2,0,16.2,0,8.8,0.6
10/10/1975,3,4,0,0,11.7,0,8.4,2.1
10/11/1975,2,4,0,0,12.1,0,3.2,2.6
10/12/1975,1,4,0,0,10.2,0,7.5,2.5
10/13/1975,3,0,0.3,0,11.6,0,2.2,-1.5
10/14/1975,3,0,2.3,0,15.3,0,8,0
10/15/1975,2,0,2.3,0,12.4,0,3.3,6.3
10/16/1975,2,0,0.3,0,12.3,0,6.5,1.9
10/17/1975,2,4,0,0,10.6,0,3,-2.1
10/18/1975,2,4,0,0,13.3,0,4.5,0.2
10/19/1975,4,4,0,0,12.3,0,5,-2
10/20/1975,4,0,0,0,13.2,0,10.9,6.2
10/21/1975,4,0,0.7,0,13.1,0,11.1,7.2
10/22/1975,5,0,1.1,0,14,0,10.5,6.1
10/23/1975,3,0,0.6,0,15.9,0,11,8.5
10/24/1975,3,0,0.1,0,20.3,0,11.6,4.1
10/25/1975,3,0,0,0,17.7,0,13.9,8
10/26/1975,1,0,0,0,17.1,0,8.3,0.5
10/27/1975,1,0,0,0,15.6,0,5.8,-1
10/28/1975,2,0,0,0,17.8,0,7.8,-0.8
10/29/1975,3,0,0.2,0,16,0,4.7,-2.6
10/30/1975,3,4,0,0,16.6,0,12.5,8.6
10/31/1975,4,0,0.3,0,15,0,13.5,9.6
11/1/1975,3,4,0,0,11,0,7.3,1.4
11/2/1975,3,0,0.7,0,14,0,1.5,-9.5
11/3/1975,3,4,0,0,12.6,0,5.6,-1.2
11/4/1975,4,0,0.1,0,12.2,0,8,
11/5/1975,2,0,1.4,0,11.5,0,3.2,-5
11/6/1975,3,4,0,0,9.5,0,6.6,-3.6
11/7/1975,2,4,0,0,10.3,0,4.1,-4.5
11/8/1975,3,0,0,0,10.6,0,5.5,-3.5
11/9/1975,3,0,1,0,10.7,0,8.7,1.6
11/10/1975,2,0,24.7,0,7.9,0,7.5,2.6
11/11/1975,2,0,2.7,0,9.4,0,4.1,-2.9
11/12/1975,3,4,0,0,10.3,0,5.1,
11/13/1975,2,4,0,0,9.1,0,8.7,4.7
11/14/1975,2,0,1.8,0,13.2,0,7.3,1.8
11/15/1975,3,0,8.7,0,14.2,0,7.9,4.5
11/16/1975,5,4,0,0,8.1,0,5.2,0.1
11/17/1975,4,4,0,0,8,0,2.8,-3.4
11/18/1975,3,0,3.1,0,11.4,0,0.6,-6.5
11/19/1975,5,0,1.9,0,12.9,0,1.6,-3.2
11/20/1975,3,4,0,0,12,0,9.2,4.2
11/21/1975,0,4,0,0,10.2,0,6.6,2.2
11/22/1975,3,0,0.7,0,14.5,0,2.6,-3
11/23/1975,3,0,0.6,0,11.7,0,7.3,4.3
11/24/1975,3,0,1.4,0,13.9,0,2.4,-6.6
11/25/1975,3,4,0,0,11.3,0,6.7,4.5
11/26/1975,4,0,2.2,0,6.7,0,1,-5.5
11/27/1975,5,4,0,0,10.9,0,2.1,-3.3
11/28/1975,3,0,0.5,0,8,0,4.3,-2.5
11/29/1975,3,0,0,0,6.3,0,0.4,-7.9
11/30/1975,3,0,6,0,11.3,1,-0.6,-8
12/1/1975,4,0,11.2,0,10.6,1,-0.8,8.2
12/2/1975,4,4,0,0,8.3,0,4.9,
12/3/1975,3,4,0,0,7.8,0,2,-5.3
12/4/1975,3,0,0.3,0,10.3,0,6.1,2.3
12/5/1975,3,0,0.2,0,10.6,0,7.4,5.4
12/6/1975,2,0,0.2,0,11,0,8.7,5.6
12/7/1975,3,0,0.1,0,9.3,0,7.3,5
12/8/1975,2,4,0,0,7,0,4.2,3.5
12/9/1975,3,4,0,0,6.2,0,2.5,-3.6
12/10/1975,2,0,0.1,0,6.3,0,4.5,2.2
12/11/1975,2,0,2,0,7.4,0,4.6,1.2
12/12/1975,3,0,0.3,0,3.9,0,0.3,-5.5
12/13/1975,3,4,0,0,4.2,1,-2,-10
12/14/1975,3,4,0,0,6.3,1,-1.9,-2.3
12/15/1975,3,4,0,0,5.7,0,3.1,-1.8
12/16/1975,3,0,1.5,0,7.3,0,2.7,-0.3
12/17/1975,4,4,0,0,4.7,0,3,-3.6
12/18/1975,3,0,0.4,0,5.9,1,-1.3,-8
12/19/1975,2,4,0,0,7.3,0,1.2,2.1
12/20/1975,3,4,0,0,9,0,4.5,-2
12/21/1975,4,4,0,0,10.1,0,6.3,1.6
12/22/1975,3,4,0,0,10,0,6.7,1.2
12/23/1975,4,0,3.7,0,9.6,0,7.3,2.1
12/24/1975,4,0,0.1,0,10.2,0,1,-4.2
12/25/1975,4,4,0,0,10.1,0,1.9,5.2
12/26/1975,3,4,0,0,8.1,0,6.6,2.7
12/27/1975,4,4,0,0,10,0,6.8,4.5
12/28/1975,4,0,1,0,11,0,6.8,6
12/29/1975,3,4,0,0,11.6,0,6.8,3.6
12/30/1975,4,0,3.9,0,11.7,0,9.5,6
12/31/1975,3,0,1.1,0,5.6,0,4.8,2.4
1/1/1976,4,0,13,0,12.2,0,1.3,-3.5
1/2/1976,5,0,3.1,0,13.5,0,3.7,-2
1/3/1976,4,0,6.1,0,6.2,0,2.9,-2
1/4/1976,4,0,1,0,11.3,0,2.3,-0.3
1/5/1976,4,0,0.6,0,10.8,0,6,-3.7
1/6/1976,4,4,0,0,11,0,8.8,4.5
1/7/1976,4,4,0,0,11.3,0,9.3,4.9
1/8/1976,4,0,17,0,12,0,9.5,5.5
1/9/1976,3,0,3,0,10.3,0,5.9,4
1/10/1976,5,0,1.2,0,11.9,0,2.4,-1
1/11/1976,5,4,0,0,11.2,0,10,7
1/12/1976,4,4,0,0,11.2,0,9,5
1/13/1976,3,4,0,0,10,0,9,4.2
1/14/1976,3,4,0,0,9.3,0,6.2,1
1/15/1976,3,0,0,0,8.9,0,4.3,-3.2
1/16/1976,3,4,0,0,9.9,0,7,3
1/17/1976,1,4,0,0,8.8,0,7,4.6
1/18/1976,4,0,1,0,8.6,0,7,5
1/19/1976,5,0,1,0,11.6,0,4.5,2.1
1/20/1976,6,4,0,0,7.9,0,7.1,4
1/21/1976,5,0,0.4,0,10.4,0,4.9,2
1/22/1976,5,0,0.6,0,11.6,0,6.9,6
1/23/1976,4,0,0.7,0,5.1,0,2.6,0
1/24/1976,4,4,0,0,4.2,1,-0.4,-4.2
1/25/1976,3,0,0.5,0,3.3,1,-1.3,-5
1/26/1976,3,0,0.6,0,5.1,1,-1,-5
1/27/1976,3,4,0,0,7.6,1,-1.3,-6.1
1/28/1976,4,0,8,0,8.1,1,-1,1.5
1/29/1976,5,0,1.7,0,7.6,0,4.9,0.4
1/30/1976,5,4,0,0,5.2,0,4,2.3
1/31/1976,5,4,0,0,3.7,0,0.8,-1.5
2/1/1976,3,4,0,0,3.4,0,2,0.2
2/2/1976,3,0,2.3,0,3.4,0,2.7,1.5
2/3/1976,3,0,0.6,0,5.6,0,1.2,-0.4
2/4/1976,4,0,0.2,0,5.6,0,2.6,2
2/5/1976,4,0,2.4,0,5,0,3.6,2.4
2/6/1976,2,4,0,0,5.8,0,2.8,1.6
2/7/1976,3,4,0,0,10.7,1,-0.9,-5.7
2/8/1976,3,4,0,0,12.6,0,5.1,4.5
2/9/1976,4,0,0,0,13.8,0,3.6,-1.1
2/10/1976,4,0,5.1,0,7.6,0,2,-1
2/11/1976,4,0,4.9,0,9.5,0,0.9,-1.2
2/12/1976,4,0,2.2,0,11,0,1.9,2
2/13/1976,3,4,0,0,8.5,0,3.7,0.2
2/14/1976,2,0,0.1,0,8.3,0,0.4,-2.2
2/15/1976,3,4,0,0,9.2,0,5.8,4.1
2/16/1976,3,0,0,0,6.6,0,5.6,3.4
2/17/1976,2,0,0,0,4.4,0,2.5,1.5
2/18/1976,1,0,0,0,6.4,1,-0.5,-5
2/19/1976,3,4,0,0,9.6,0,3.7,2.3
2/20/1976,4,0,2.2,0,8.8,0,3.9,1
2/21/1976,3,4,0,0,12.1,0,6.5,5
2/22/1976,4,4,0,0,12.9,0,5.7,5.2
2/23/1976,3,0,6.1,0,13.3,0,9,8
2/24/1976,4,4,0,0,12.5,0,3.1,-0.8
2/25/1976,4,0,0,0,14.1,0,5.6,4
2/26/1976,3,4,0,0,13.6,0,9.3,6.5
2/27/1976,2,0,0,0,11.2,0,9,8
2/28/1976,2,4,0,0,11.1,0,7.4,5.5
2/29/1976,3,0,3.5,0,11.4,0,6,2.5
3/1/1976,2,4,0,0,11.2,0,3.5,-5.5
3/2/1976,2,4,0,0,11,1,-1,-4.5
3/3/1976,3,4,0,0,9.7,0,3.6,-1
3/4/1976,3,0,0,0,11.9,0,2.9,-1
3/5/1976,3,0,0,0,11.7,0,5.5,0.9
3/6/1976,5,0,0,0,6.7,0,5,4
3/7/1976,4,0,0,0,4.5,0,2.5,1.3
3/8/1976,3,4,0,0,5,0,1.8,0.2
3/9/1976,3,0,4.4,0,8.8,1,-6.7,-9.6
3/10/1976,4,4,0,0,9.2,0,1.4,5.5
