@relation windata-weka.filters.unsupervised.attribute.Remove-R1

@attribute WIND numeric
@attribute IND numeric
@attribute RAIN numeric
@attribute IND.1 numeric
@attribute T.MAX numeric
@attribute IND.2 numeric
@attribute T.MIN numeric
@attribute T.MIN.G numeric

@data
6.08,0,0,4,?,4,?,0.5
17,0,1.3,4,?,4,?,10.1
20,0,0.2,4,?,4,?,8.8
15.12,4,0,4,?,4,?,2.3
21.62,0,1.8,4,?,4,?,7.2
19.21,0,8.5,4,?,4,?,4.4
29.17,4,0,4,?,4,?,6.7
12.04,0,0,4,?,4,?,0.1
11.42,0,0.3,4,?,4,?,-3.8
6.04,0,0,4,?,4,?,-2.6
4.83,0,0,4,?,4,?,-1
16,0,1.3,4,?,4,?,-0.5
11.58,0,5.6,4,?,4,?,3.8
9.59,0,1.4,4,?,4,?,1.6
9.38,0,0.9,4,?,4,?,7.7
6.96,0,0,4,?,4,?,7.5
14.83,0,2.3,4,?,4,?,5.5
6.75,0,0.7,4,?,4,?,1.5
8.5,0,5.6,4,?,4,?,4.4
11.63,4,0,4,?,4,?,0.5
11.34,0,11.2,4,?,4,?,-6.6
27.58,0,52.2,4,?,4,?,0
25.33,0,25.6,4,?,4,?,0
15.92,0,19.1,4,?,4,?,4
9.75,0,2,4,?,4,?,5.4
15.75,0,9,4,?,4,?,3.3
10.75,0,5.3,4,?,4,?,-0.1
10.67,4,0,4,?,4,?,-6.5
20,0,5.8,4,?,4,?,-4.4
7.46,0,28,4,?,4,?,-3.4
13.75,0,7,4,?,4,?,3.3
9.33,0,6.1,4,?,4,?,-4.4
16.33,0,0.1,4,?,4,?,-1
9.5,0,2.9,4,?,4,?,-3.2
20.33,0,0.2,4,?,4,?,-1
19.38,0,0,4,?,4,?,-3.3
9.96,0,4.5,4,?,4,?,-6.5
19.25,0,2.6,4,?,4,?,2.2
15.96,0,0.6,4,?,4,?,0.8
6.46,0,3.5,4,?,4,?,-3.8
15.63,0,1.7,4,?,4,?,0.1
18.63,0,0.1,4,?,4,?,-1.1
11,0,1.8,4,?,4,?,-2.2
13.46,0,9.2,4,?,4,?,-1.2
24,0,5.2,4,?,4,?,5
14.29,0,1,4,?,4,?,1.1
11.54,0,4.2,4,?,4,?,-0.7
8.92,0,13,4,?,4,?,-0.5
14.29,0,0.8,4,?,4,?,2.2
11.63,0,2.1,4,?,4,?,-2.7
8.54,0,0,4,?,4,?,7.4
8.21,0,3.7,4,?,4,?,-1.5
17.92,0,0.8,4,?,4,?,-1.6
7.5,0,0.8,4,?,4,?,2.1
11.71,4,0,4,?,4,?,0.5
8.96,0,0.1,4,?,4,?,-5.5
9.42,0,0.1,4,?,4,?,-5.7
9.38,0,4.3,4,?,4,?,2.7
11.04,0,1,4,?,4,?,2.2
7.12,0,1.6,4,?,4,?,3.7
7.38,4,0,4,?,4,?,0
5.79,0,0.3,4,?,4,?,-7.7
6.38,0,0.3,4,?,4,?,-8.3
6.58,0,1,4,?,4,?,-2.4
12.5,0,1.4,4,?,4,?,-2.8
17.41,0,1.7,4,?,4,?,0.1
9.59,0,6.4,4,?,4,?,2.2
21.79,0,0.8,0,9.1,0,4.4,2
17.46,0,0.6,0,8.9,0,4.6,0.6
7.83,0,0.9,0,7.2,0,1.2,-1.8
15.46,0,5.1,0,12.8,1,-0.9,-3.9
12.83,0,2.8,0,12.8,0,6.1,7.1
10.96,0,1.6,0,12.9,0,7.9,3.9
10.5,0,0,0,12.1,0,8.9,8.3
12.5,0,0,0,11.1,0,7,6.1
13.37,0,2.3,0,9.4,0,6.3,2.8
19.21,0,27.8,0,7.4,0,4.6,3.9
19.55,0,0,0,6,0,1.7,-1.3
16.46,0,0,0,4.4,0,1.7,1.7
12.29,0,0,0,3.9,0,2.8,1
10.83,4,0,0,3.7,0,2.6,-2.1
6.29,4,0,0,2,1,-2,-4.9
4.71,0,3.5,0,1.9,1,-2,-1.1
2.79,0,1.8,0,3.7,1,-1.1,-4.1
8.5,4,0,0,3.3,0,0,-0.4
14.33,4,0,0,3.1,1,-0.6,-1.7
12.33,0,0,0,3,1,-0.4,0
4.75,0,0,0,4.6,0,1.2,0
8.54,0,0.3,0,5.1,0,1.7,0
1.13,0,0.5,0,6,0,3.3,0
8.08,0,13,0,6.7,0,2.8,0
20.46,0,13.9,0,8.3,0,5.2,4.3
19.08,0,7.4,0,8.7,0,5.9,5.8
12.25,0,11.8,0,12.3,0,6.8,6.7
17.46,0,0.2,0,13.3,0,6.7,5.9
16.79,0,1,0,13,0,9.4,8.6
14.33,4,0,0,11.1,0,7,3.7
3.79,0,0.1,0,9.2,1,-0.7,-3.3
13.75,0,2.8,0,10.6,0,5,0.6
13.54,4,0,0,11.6,0,6.1,4.1
10.96,0,4.3,0,13.8,0,6.7,0.4
10.96,0,1,0,13.4,0,9.4,8.7
19.33,0,2.9,0,12,0,8.8,6.2
10.63,0,0.2,0,14,0,6.8,1.6
8.04,0,8.8,0,9.6,0,6.1,3.2
4.58,0,4.9,0,8.9,0,6.7,6
6.13,0,1.6,0,7.3,0,4.9,3.9
13.29,0,0,0,4.7,0,2.8,2.8
11.42,0,2.9,0,4.6,0,2.4,1.7
12.67,0,0.6,2,4.8,0,1.8,?
11.63,0,0.2,0,4.4,0,1.7,1.4
12.42,0,6.7,0,6.4,0,1.1,-0.6
16.46,0,16.8,0,5.7,0,0.6,-0.8
10.96,4,0,0,6,0,2.4,0.6
13.7,0,4.4,0,5.3,0,1.9,-0.7
13.59,0,17,0,7,0,2.1,-0.8
10.04,0,1.6,0,11.8,0,3.7,2.9
11.92,0,1.4,0,11.7,0,6,4.8
8.71,0,9.3,0,10,0,5.1,-0.6
13.59,0,7.4,0,8.9,0,5.6,5
17.79,0,0.7,0,10.6,0,2.3,-0.6
12,0,2.9,0,12.8,0,1.7,-2.8
21.84,0,1.5,0,12.8,0,6,0.9
22.95,0,0.6,0,11.4,0,7.1,4
23.63,0,0.1,0,14.3,0,3.9,1.4
14.79,0,1.9,0,10.6,0,6,5.6
9.38,0,2.7,0,12.2,0,4.6,1.1
13.92,0,3.3,0,14,0,5.4,5.4
10.46,0,0.3,0,12.7,0,5.9,1
9.71,0,0,0,12,0,2.8,-0.6
10.29,0,0,0,13.8,0,5.1,?
12.17,0,0,0,12.8,0,8.2,4.7
16.04,0,0.2,0,12.3,0,8.2,5.1
9.04,0,0.1,0,10.6,0,5.8,2
16.13,0,0,0,10.8,0,1.8,-1.1
22.29,0,0.4,0,12.7,0,4.4,?
20.62,0,2.1,0,10.1,0,3.3,1.1
11.25,0,0.3,0,11.1,0,1.8,-0.4
11.21,4,0,0,13.9,0,5.9,3.1
8.63,0,0,0,13.1,0,4.4,2.2
8.21,0,0,0,11.2,0,6.1,5
6.87,0,0,0,11.1,0,6.7,6.1
14.83,0,1.8,0,12.1,0,6.7,5.6
7.21,4,0,0,13.1,1,-0.6,-5
5.25,4,0,0,15.3,1,-2.8,-7
8.87,0,0.2,0,10.4,1,-0.3,-5
9.96,0,0.2,0,11.4,0,6.7,5.9
13.17,0,0.2,0,11.3,0,4,1.9
20.54,0,0,0,10,0,5,4.9
20.83,0,1.3,0,8.4,0,0.4,-1.3
10.92,0,1.7,0,9.8,1,-2.3,-4.4
21.29,0,5.8,0,12.2,0,0.6,?
28.62,0,5.4,0,12,0,2.4,1.7
14.54,0,0.2,0,11.3,0,0,-0.6
10.92,0,0,0,10.6,0,3.9,-3.7
13.59,0,0.2,0,11.6,2,5.5,0.1
12.08,0,10.2,0,11.6,0,6.1,3
14.42,0,17.5,0,10.8,0,3.6,1.8
11.25,0,0,0,10.8,1,-1.1,-2.9
10.58,4,0,0,10,1,-1.9,-8.7
21.25,0,17.4,0,8.2,0,3.3,1.7
17.37,0,5.7,0,10.3,0,3.9,3.1
4.88,0,0,0,12.2,0,3.3,3.1
9.33,4,0,0,11.1,0,6.7,6.1
11.42,0,18.1,0,11,0,7.2,6.7
18.63,0,6,0,12.6,0,7.8,7.2
10.41,0,1.3,0,12.9,0,6.1,0.6
14.21,0,0.2,0,10.2,0,7.1,4
17.71,0,0,0,7.8,0,5.7,4.4
24.71,0,0,0,5.6,0,3.3,3
21.79,0,5.9,0,4,0,2.2,0.8
20.62,0,19,0,5.1,0,1.6,0.2
10.41,0,13.3,0,5.9,0,1.6,0.3
10.71,0,1.3,0,6.1,0,4.2,3.6
16.66,0,3.7,0,6.1,0,4.2,3.1
11.71,0,9.9,0,7.1,0,4.3,3.3
11.96,0,0.2,0,12.8,0,0.4,-2.7
7.87,0,8.1,2,13.5,0,1.2,-2.9
15.29,0,0.8,0,18.1,0,8,7.3
12.96,0,5.2,0,15.6,0,8.8,7.2
11.08,0,0.2,0,14.9,0,5.6,2.3
9.21,4,0,0,15.3,0,5.4,1.7
13.75,0,0.1,0,12.9,0,9.6,6.2
20.88,0,0.1,0,14.2,0,9.9,6.7
13.54,4,0,0,14.2,0,6.7,3.4
13.29,4,0,0,18.1,0,10.1,6.7
4.75,4,0,0,18.9,0,3.8,-0.6
4.54,4,0,?,?,?,?,?
1.96,0,0.5,?,?,?,?,?
7.38,0,0.2,?,?,?,?,?
15.34,0,0.9,?,?,?,?,?
11.34,0,2.5,?,?,?,?,?
16,0,1.1,?,?,?,?,?
9.38,0,4.4,?,?,?,?,?
5.96,0,0.3,?,?,?,?,?
12.62,0,0,?,?,?,?,?
10.5,0,1.1,?,?,?,?,?
6.34,0,2.5,?,?,?,?,?
5.79,0,0,?,?,?,?,?
11.54,0,0.5,?,?,?,?,?
11.79,0,5.3,?,?,?,?,?
6.25,0,0,?,?,?,?,?
6.75,0,5.8,?,?,?,?,?
9.87,0,0.2,?,?,?,?,?
9.17,0,0.2,?,?,?,?,?
12,0,1.5,?,?,?,?,?
9.25,0,0.8,?,?,?,?,?
15.96,0,0.6,?,?,?,?,?
24.41,0,4.1,?,?,?,?,?
15.04,0,0.6,?,?,?,?,?
10.75,1,4,?,?,?,?,?
14.96,4,0,?,?,?,?,?
11.38,4,0,?,?,?,?,?
8.17,0,0,?,?,?,?,?
6.54,0,0,?,?,?,?,?
5.66,0,0,?,?,?,?,?
2.62,0,0,?,?,?,?,?
0.83,0,0,?,?,?,?,?
4.54,0,0,?,?,?,?,?
4.79,0,0,?,?,?,?,?
8.58,0,0.2,?,?,?,?,?
16.54,0,1.2,?,?,?,?,?
10.41,0,0.7,?,?,?,?,?
5.33,0,2,?,?,?,?,?
2.5,0,0,?,?,?,?,?
5.04,0,2.6,?,?,?,?,?
7.96,0,44.9,?,?,?,?,?
12.08,0,1,?,?,?,?,?
7.04,0,8.1,?,?,?,?,?
2.5,0,2.8,?,?,?,?,?
2.29,0,7.6,?,?,?,?,?
5.17,0,0.7,?,?,?,?,?
8.67,0,0.8,?,?,?,?,?
10.34,0,0.6,?,?,?,?,?
8.63,0,2.1,?,?,?,?,?
5.58,0,0.9,?,?,?,?,?
6.34,0,23.1,?,?,?,?,?
4.21,0,6.9,?,?,?,?,?
4.71,0,0,?,?,?,?,?
3.63,0,2.2,?,?,?,?,?
8.92,0,3.8,?,?,?,?,?
14.42,0,1.1,?,?,?,?,?
9.71,0,0.9,?,?,?,?,?
10.75,0,8.3,?,?,?,?,?
17,0,0.2,?,?,?,?,?
11.12,0,0,?,?,?,?,?
4.46,0,0,?,?,?,?,?
6.42,0,1.1,?,?,?,?,?
3.71,4,0,0,20.2,0,11.8,9
4.83,0,1.3,0,19.8,0,11.2,7
2.88,4,0,0,17.5,0,10.5,7.9
1.46,0,7.5,0,19.2,0,11.2,8.2
1.63,0,5.7,0,16.5,0,12,7.5
6.96,0,0.2,0,17,0,10.2,6
6.79,4,0,0,19.8,0,12,10.8
5.83,4,0,0,20.5,0,14.2,13
7.67,0,4.2,0,17.9,0,13,6.5
7.5,0,3.4,0,16.4,0,11.7,10.6
7.58,0,0.2,0,19.6,0,10,7
13.79,0,0,0,20,0,14.5,14.1
14.83,0,0.2,0,19.1,0,13,11.5
10.08,0,2,0,18,0,10.5,8
10.25,0,1.7,0,19.2,0,11.5,8.5
6.17,0,0.6,0,18.5,0,11.6,9.8
4.75,0,0.6,0,17.8,0,7.8,2.7
1.38,0,0,0,19.6,0,7,1.5
5.46,0,0,0,21.6,0,7.2,1.3
9.38,0,0,0,22.8,0,11.7,8
7.17,0,0,0,23.6,0,13.5,11
7.79,0,0.3,0,22.6,0,10,4.5
13.21,0,1.4,0,20.5,0,12.6,13.2
12.46,0,1.2,0,17.4,0,13.2,12.5
9.42,4,0,0,17.5,0,8.6,5.4
10.04,0,0.8,0,17,0,12,11
5.46,4,0,0,17.8,0,12.5,4.5
11.21,0,3.6,0,18,0,12,11.8
10.71,0,2.1,0,17.4,0,11,8.5
13.17,0,0.1,0,14.5,0,11.5,8.5
3.33,0,3.4,0,15.1,0,9.3,7.1
5.41,0,0,0,18.5,0,8,5.9
5.41,0,5.4,0,17,0,6.1,2.5
7.08,0,0.2,0,18.4,0,12,11.5
10.63,0,0,0,18.4,0,8.6,5.9
9.5,0,0.9,0,18.5,0,9,6.2
3.17,0,0.5,0,16.1,0,8.5,5
5.83,4,0,0,19.1,0,11.1,9.5
8.25,0,8,0,17.6,0,8.4,4.5
12.79,0,1.2,0,17.6,0,8.4,3.8
17.46,0,0.1,0,19.8,0,12,10.5
8.58,0,0.3,0,20,0,7.2,?
6.54,0,15.6,0,20,0,13.6,14.4
9.67,0,5.5,0,17.8,0,13,12.5
2.88,0,2.6,0,16.8,0,9.8,6
4.17,0,0,2,20,0,6,0.5
8.87,0,0,0,23,0,8.8,3.7
7,0,0.2,0,20,0,16.8,15
3.08,0,0,0,19,0,12.6,?
4.63,0,0.5,0,21.5,0,12.8,7.3
3.46,0,2,0,15.5,0,12.5,9
8.46,0,3.6,0,16.6,0,11.7,9
6.58,0,0,0,15.3,0,12,11.5
3.21,0,0,0,15.8,0,5,0.5
5.09,0,0,0,21.1,0,7,1
6.38,0,0,0,17.1,0,7.5,1.1
9.17,0,0,0,16.6,0,12.1,6.1
8.17,0,0,0,17.1,0,14,6.2
8.96,0,3.4,0,19.1,0,13.5,7
10.25,0,1.4,0,17.5,0,14.5,12.4
6.58,0,0.8,0,18.2,0,13.2,7.6
6.13,4,0,0,19.5,0,13,9.5
7.62,0,4,0,22,0,14.4,11.6
12.5,0,0.3,0,19.8,0,13.4,11
14.37,0,15.6,0,18.6,0,12,8
14.67,0,0.3,0,19.2,0,14,13
15.67,0,0,0,21.9,0,13.3,9.4
16.38,0,0,0,19,0,13.9,9.4
6.75,0,0,0,18.6,0,12.5,9
3.83,0,0,0,17.8,0,7,1.5
7.96,0,0,0,22.1,0,12.2,6.5
11.96,0,1.2,0,21.2,0,13.9,9.3
3.96,0,9.8,0,18.7,0,13.1,7
13.04,0,5.3,0,18.1,0,13.4,9.1
15.41,4,0,0,17,0,11.3,8.1
18.21,0,5.2,0,19,0,11,4
16.29,0,0,0,16,0,10.9,8
6.13,0,0.1,0,16.4,0,4.8,0.5
2.04,0,0,0,17.3,0,11.1,11
1.71,0,0.1,0,17.7,0,7,2.7
1.21,0,0,0,18,0,7.1,4.5
1.71,4,0,0,19.5,0,6.8,0.6
1.83,4,0,0,16.8,0,7.8,1.5
2.71,4,0,0,16.5,0,4.6,-2
3.63,4,0,0,15.4,0,12.5,5.5
2.33,4,0,0,18.6,0,4.4,?
3.88,4,0,0,15.4,0,10.2,?
1.87,0,0,0,16.6,0,10.6,?
4.79,0,0,0,16.1,0,11.8,?
3.88,0,1.2,0,16.6,0,10.7,?
0.42,0,0.7,0,14.5,0,12.4,?
2.33,0,16.5,0,15.8,0,12.4,8
4.25,0,0.9,0,14.6,0,9.1,5
4.33,0,8.2,0,15,0,7.5,2
21.29,0,13.1,0,10.7,0,9,2.8
17.79,0,0.2,0,11.7,0,8,3.5
7.58,0,14.9,0,14.3,0,8.5,4.5
9.71,0,4.2,0,17,0,11.4,6.2
2,0,9.9,0,14.3,0,7,-0.5
4.42,0,0,0,14.6,0,5.8,-1.5
3.79,0,3.2,0,13.4,0,5.6,-2.6
2.83,0,1.5,0,13.5,0,8.6,5.8
7.12,0,0.5,0,15.8,0,7.4,-1.6
13.17,0,22.9,0,14,0,8.2,0.5
4.75,0,3.2,0,14,0,7.8,2.9
2.83,0,0.2,0,15.4,0,5.2,5.8
5.79,0,0,0,12.8,0,8.4,-0.2
5.63,0,7,0,12.8,0,2.4,-6.6
11.96,0,26.7,0,13.9,0,4.6,0.6
10.13,0,9.7,0,13.3,0,7.9,2.9
5.88,0,0.3,0,12.7,0,9.5,2.4
8.5,0,0,0,13.5,0,8,0.5
9.67,0,0,0,13,0,8.5,-0.5
5.91,0,0.9,0,8.3,0,2.8,-1.5
8.12,0,0,0,10.5,0,1.3,-7.5
7.62,0,0,0,11.2,0,1.5,-1.9
6,0,0,0,12,0,3.4,0.4
11.08,0,0.3,0,10.9,0,2.1,-1.8
14.79,0,0,0,9.5,0,4,-3.6
7.75,0,0,0,9.8,0,5.1,-2
5.88,0,0,0,10.6,0,4.6,?
5.46,0,0,0,10.6,0,3.5,-6.4
9.92,0,0.1,0,10.5,0,4.6,3.2
18.58,0,2.2,0,8.8,0,2.6,-5
13.79,0,0.6,0,8.2,2,4,-1
5.17,0,1.2,0,7.8,1,-0.5,-8
5.63,0,2.9,0,8.6,0,0.4,-3.8
17.67,0,7.2,0,9.2,0,1.5,?
19.87,0,1.3,0,9.2,0,6,1
6.17,0,0,0,10,0,7.2,0.5
7.38,0,0,0,9.6,0,3.2,-1.5
8.71,0,0,0,9.3,0,0.7,-8.7
6.75,0,2.4,2,9,0,1.2,-8.3
7.96,4,0,0,11.3,0,0.1,-9.7
11.17,0,0.3,0,11.8,0,8.9,2.5
11.42,0,2.4,0,12.4,0,10.4,4
12.12,0,0.1,0,11.4,0,3.5,-5
23.09,0,4.5,0,11.2,0,5.5,4.5
21.87,0,0.3,0,6.9,0,4.8,3
13.92,0,0,0,7.9,0,2.4,-5.4
8.42,0,2.1,0,7.6,0,3,-6.1
2.92,0,0,0,8.6,0,2.8,-6.9
3.54,0,1.3,0,6.5,1,-2.2,?
6.71,0,1,0,5.8,1,-2,?
8.17,4,0,0,6.8,0,0.2,-5
5.33,0,1.3,0,5.4,1,-1.8,-11.6
7.96,0,0.1,0,7.2,1,-1.4,-9.5
12.12,0,0.6,0,10,0,1.2,-2.8
14.79,0,0.1,0,10.6,0,5.6,-3
16.75,0,2.4,0,9.8,0,2.5,-1
15.37,0,0,0,8.5,0,1.8,-5
19.38,0,4.7,0,9.1,0,0.7,-6.8
21.75,0,3.4,0,9.5,0,2.9,-3.6
30.37,0,4.7,0,8.5,0,3.1,-3.4
28.16,0,0,0,7,0,3.2,-2.8
14.5,0,0,0,6.3,0,0.3,-7
11.75,0,0,0,9.9,1,-1.1,-9.5
14.96,0,0.2,0,11.5,0,1.8,-7.4
12.21,0,0,0,8.5,0,3.5,-5.5
15.09,0,2.9,0,11.5,0,1.2,-7.9
25.12,0,0.1,0,7.9,0,2,0.9
23.75,0,22.5,0,10.5,0,2.5,-4.5
14.58,0,0.2,0,10,2,5.1,0.4
11.21,0,4.7,0,9,0,0.5,-7.7
20.04,0,17.3,0,7.4,2,1,-0.6
13.33,0,2.6,0,5.6,0,4.8,0.4
9.87,0,7.7,0,11.2,0,0.5,-8
11.29,0,2,0,12.4,0,1.6,?
14.25,4,0,0,9.8,0,2.2,-6.8
26,0,1.4,0,12.5,0,2.5,1.3
18.5,0,0.3,0,10.6,0,7.2,0
23.04,0,0.9,0,11.5,0,7.2,2.2
12.58,0,0,0,9.8,0,2.2,-6.8
17.16,0,0.1,0,10.4,0,2.4,-4.7
17.37,0,0.3,0,10.7,0,6.1,1.6
16.88,0,9.9,0,9.5,0,8.7,3.1
10.67,0,0,0,8.5,0,3.8,-0.6
4.96,0,0.1,0,9.6,1,-2.1,-11.9
10.41,0,5.7,0,10.6,1,-1.8,-3.2
9.67,0,0,2,9,0,4.3,-2.9
9.62,0,1.2,0,12.5,2,4,-1.5
16.5,0,3.3,0,11,0,8.2,1.5
5.25,0,3.6,0,9.4,0,2.6,-5.6
13.5,4,0,0,6.6,0,4,-3.5
11.38,4,0,0,5.8,0,2,-5.3
8.29,4,0,0,4.4,1,-2,?
5.66,4,0,0,2.8,1,-2,?
5.63,4,0,0,4.5,0,0.8,0.2
6.87,0,0.2,0,4.5,0,1,-1.5
10.63,0,0,0,6.6,1,-1.4,-3
8.63,0,0.4,0,6,0,2.6,-1
6.34,0,0.6,0,4.2,0,1.2,?
7.33,0,1.3,0,3.9,1,-2,-5.8
11,0,0,0,7.5,1,-2.1,-2
9.59,0,0,0,9,0,3.9,?
9.54,0,0,0,8.9,0,6.3,2.6
9.96,0,0,0,7.5,0,3.4,-0.6
6.21,0,0,0,7.7,0,4.1,4
3.92,4,0,0,10.4,0,2.4,-1.8
7.75,0,1,0,8.5,0,5.2,-1.2
14.79,4,0,0,11.2,0,6,5
9,0,4,0,10.8,1,-0.8,-6.8
13.67,0,3.3,0,10,1,-0.5,?
10.21,0,2.5,0,9.4,0,7,1.8
13.54,0,0,0,7.7,0,4.7,1.3
13.29,0,4.9,0,8.2,0,1.7,-4.3
10.08,0,0.6,0,8.4,0,1.5,-2.4
6.71,0,6.5,0,8.8,0,5,?
11.79,0,1.9,0,9.7,0,6.5,3
7.75,0,6.1,0,12.5,1,-0.9,-7.5
12.38,4,0,0,13.4,0,0,?
9.25,0,0.3,0,12,0,8,1.6
13.13,0,0,0,13,0,8.1,1.5
12.92,0,0,0,12,0,8.5,1
16.17,0,0.7,0,11.1,0,7.2,3.5
14.67,0,0,0,12.4,0,7.1,4.5
16.88,0,0.4,0,12.9,0,11,10
20.12,0,0.2,0,11.5,0,8.5,5.1
10,0,0,0,10.3,0,3.5,-1
9.96,4,0,0,9.1,0,1.1,-5.8
10.41,0,1.5,0,9.7,0,5.1,2.1
7.96,0,0,0,9.8,0,4.9,1
6.25,0,0.1,0,7.6,1,-1.1,-8.1
5.66,0,0,0,8.4,1,-1,-1
4.5,0,0,0,7.5,0,3.6,1.5
9.38,4,0,0,7.3,0,4,-0.9
11,4,0,0,7,0,0.4,-5.8
12.54,0,0,0,7.4,0,4.5,-1.2
14.62,0,1.6,0,6.4,0,2.1,-0.6
26.54,0,11.4,0,8.8,0,2,-1
7.17,0,4,0,6.8,0,5,-2
4.54,0,0.1,0,8.5,1,-1.5,-8.2
10.5,0,5.2,0,8.8,1,-2,-9.4
19.08,0,0.7,0,8.2,0,4.4,0.6
14.83,0,6,0,6.8,0,3.6,0.2
16.17,0,0,0,9.4,0,3.1,-0.4
11.34,0,32.4,0,7.1,0,4.4,0.6
16.33,0,0,0,7.6,0,0.6,-1
15.09,0,1.9,0,9.6,0,2.4,-2
12.04,0,0.2,0,11.7,0,6.8,2.3
13.75,0,2.7,0,10.6,0,4.7,-0.5
22.08,0,17.5,0,11.6,0,4.3,-1.9
23.04,0,2.7,0,8.1,0,4,1
20.88,0,0.5,0,10,0,2.2,-0.6
21.92,0,0,0,11.1,0,5,1
18.71,0,0,0,11.4,0,6.5,3.8
14.71,0,0.2,0,13.2,0,7.9,4
15.46,0,0,0,13.4,0,6,1.4
19.17,4,0,0,11.8,0,8.2,4
16.75,0,0.2,0,12.8,0,9.2,8
9.25,0,5.8,0,11,0,4.6,-1.2
13.5,0,11.4,0,6.4,0,4.5,1.2
22.83,0,1.1,0,9.2,0,2.5,1.5
26.54,0,1.5,0,6.8,0,1.8,-1
11.92,0,0,4,?,0,2.2,-2.2
16.71,0,0.5,0,10.1,0,0.9,-6
22.29,0,0.8,0,13.9,0,4.9,5
17.92,0,0,0,9.9,0,4.2,-1
14.71,0,0.1,0,11.4,0,3.3,-1.8
25.25,0,0.4,0,11.6,0,6.9,3.2
17.08,0,0.2,0,11.4,0,6.9,3
19.95,0,0,0,12.4,0,6.7,1.5
17.21,0,0,0,11.9,0,5,-0.5
20.38,0,0,0,17,0,7.3,3.2
17.04,0,0.4,0,12,0,7.3,4
15.04,0,0.2,0,10.4,0,3.4,-1.5
16.29,0,0,0,11.7,0,4.4,-1.1
17.12,0,1,0,12.8,0,4.3,4.7
20.38,0,2.2,0,10.1,0,1.4,-3.6
19.62,0,0.8,0,8.7,0,1.5,-2.1
18.16,0,0.1,0,7.9,0,1.1,-1.2
15.09,0,1.2,0,8.6,0,0,-3.8
11.5,0,1.5,0,9.5,1,-1,-5.8
6.96,0,0,0,7.6,1,-0.2,-6
11.87,0,13,0,10.8,1,-2,-7.5
15.09,0,0.5,0,12.2,0,3.5,?
13.54,0,0,0,11.7,0,5.6,2.2
15.83,0,0,0,11.9,0,8,4.9
19.67,0,0,0,12.9,0,8.5,5.6
18.54,0,0.3,0,12.5,0,4.3,-0.9
15.92,0,0,0,12,0,5.2,4.1
15.16,0,3.3,0,9.6,0,4.4,-0.5
18.05,0,0,0,9.9,0,4.5,5
17.12,0,0,0,8.8,0,6.1,3.7
11.83,0,0.2,0,10.3,0,5.9,3.1
7.79,0,0,0,10.6,0,5.3,4.2
8.71,0,0,0,11.4,0,5.9,0.6
4.54,0,0,0,11.2,0,1.3,-5.1
9.38,0,0,0,14.6,0,1.9,-4.9
6.29,0,0,0,19.1,0,6.9,0.5
12.79,0,0,0,16.6,0,9.4,1.5
7.08,0,0,0,14.4,0,4.8,-1.5
17.71,0,2.6,0,14.4,0,7.2,5.8
18.12,0,1.5,0,11.8,0,5.6,1
12.33,0,1.5,0,10.8,0,2.4,-2
10.88,0,3.2,0,14.6,0,1.5,-3.5
7.5,0,1.5,0,14.8,0,5,2.2
10.71,0,1.9,0,15.5,0,7.4,7.5
6.83,0,0,0,13.4,0,3,-2
9.38,0,1.4,0,14,0,8.5,6.3
7.38,0,0,0,14.1,0,5.3,-1.4
6.46,0,0,0,21,0,6.2,0.5
5.58,0,0,0,22.1,0,9.7,3
13.13,0,0.3,0,15.9,0,5.8,0.5
13.83,0,1.4,0,11.9,0,1.9,-1.5
8.75,0,0.4,0,9.9,0,0.1,-3.8
16.46,0,11.7,0,9.4,1,-2,-10.1
17.58,0,9.3,0,11.5,0,3.5,-2.6
15.29,0,0.6,0,13.7,0,6.5,2.2
9.21,0,1.9,0,13,0,8.2,2.5
9.29,0,2.3,0,12.6,0,2.9,-4.2
10.71,0,4,0,14.6,0,9,5.8
6.46,0,3.6,0,14.5,0,8.4,4.6
2.29,0,0.6,0,11.8,0,8.4,7
9.5,0,7.7,0,10.2,0,5.8,-0.1
12.71,0,15.4,0,11.4,0,6.6,3.4
12.67,0,7.2,0,8.9,0,8,7.4
9.83,0,4.8,0,9.8,0,7.8,7.4
15.09,0,12,0,7,0,6.5,5
7.79,0,2.1,0,8.7,0,5.5,4.5
8.5,0,0,0,10.8,0,6.5,5.1
9.5,0,3.7,0,12.9,0,1.6,-3.1
15.09,0,2.6,0,15,0,7.7,5.7
18.58,0,1,0,14.3,0,7.2,3.9
14.62,0,4.4,0,12.8,0,8.6,2.4
16.83,0,3.9,0,12.9,0,7.4,2.1
11.34,0,5.1,0,15.7,0,7.5,3.5
12.79,0,4.1,0,14.5,0,8.4,5.1
8.83,0,3.1,0,14,0,7.6,4.1
9,0,1.4,0,15.6,0,7.1,-0.4
3.63,0,2.9,0,12.9,0,4.9,-2.1
4.25,0,3.2,0,13.9,0,7.3,3.6
6.29,0,1.9,0,12.4,0,5.5,-1.5
2.83,4,0,0,15.6,0,9,6
4.79,0,0,0,18.4,0,5.8,0
3.88,4,0,0,17.2,0,7,1
5.09,4,0,0,17.4,0,11.4,8.2
10,0,0,0,19.8,0,13,9.4
8.75,4,0,0,19.4,0,12.8,12.2
10.88,0,1.6,0,19.1,0,8.2,2
16.38,0,0.4,0,21.5,0,12.6,10.8
8.67,0,2.3,0,16,0,7.9,3.6
